INDEX,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,PARENT1,MSTATUS,RED_CAR,REVOKED,TARGET_FLAG,GENDER,COMMERCIAL_CAR_USE,URBAN_CAR,BACHELORS,ELEMENTARY_EDUCATION,MASTERS,PHD,HIGH_SCHOOL,CLERICAL,DOCTOR,HOME_MAKER,LAWYER,MANAGER,PROFESSIONAL,STUDENT,BLUE_COLLAR,MINIVAN,PANEL_TRUCK,PICKUP,SPORTS_CAR,VAN,SUV
6654,-0.33442140347068167,-0.7873840956269927,-0.6461204747533419,0.3773714731621544,-0.393001709466799,0.3855590411625237,0.7866972403897923,-0.4620262150362071,0.879970941722648,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6656,3.575625980088392,0.024314705255478672,2.041437728336374,1.3832168626349957,1.205113328950551,1.1284819981931702,0.9124252153787002,-0.2909889566522204,1.8446675673596873,-0.45998172415845523,-0.6893704344688752,0.6075961957983219,1.5711318750313539,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6657,-0.33442140347068167,-0.0916422662991601,1.1455849939731355,-2.6401646952563693,-1.3382071948510865,-1.2350730476677048,-0.7220384594771041,-1.6877932334547787,0.1564484724948684,0.8031495919215056,1.037176171546313,2.4706781247519594,0.12169422439275507,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6658,-0.33442140347068167,-1.5990828965094641,1.1455849939731355,0.12591012579394412,-0.8412176317675092,-1.2350730476677048,-0.7849024469715581,-1.3670983739848035,1.1211450981319078,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6659,-0.33442140347068167,-0.9033410671816315,2.041437728336374,0.8802941678985751,-0.9907598628380289,-0.2710420677112706,0.8495612278842463,-1.2435714651519243,0.1564484724948684,0.4629267784797987,0.17390286853871886,2.0049076425135497,-1.3277434262458436,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6660,-0.33442140347068167,0.48814259147403377,-0.6461204747533419,0.12591012579394412,-1.3214304460711643,-0.3717827907265474,1.4153371153343324,-0.32662171881555097,1.8446675673596873,-0.10494679894601089,1.037176171546313,-0.789715250916906,0.3028739307225799,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6662,-0.33442140347068167,0.8360135061379501,-0.6461204747533419,0.3773714731621544,1.5730272297231813e-16,0.0,-0.21912655952147198,0.6283363071617083,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.12169422439275507,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6663,1.620602288308855,-0.7873840956269927,2.041437728336374,0.8802941678985751,0.587335498555857,0.5925831409688544,-1.3506783344216442,-0.17815187646834024,-1.0494223095514308,-0.328381808041519,0.17390286853871886,-0.789715250916906,-0.4218448945967194,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6664,-0.33442140347068167,0.8360135061379501,-0.6461204747533419,0.3773714731621544,2.9401880368534785,2.768900164746712,1.1638811653565164,1.4205713859264246,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,0.48405363705240473,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6665,-0.33442140347068167,-0.9033410671816315,2.041437728336374,-0.37701256894247653,-0.32116003911153856,0.4444307968068218,-0.7849024469715581,-1.0262116159556078,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,0.6075961957983219,-0.05948548193706977,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6666,-0.33442140347068167,1.1838844208018664,-0.6461204747533419,0.6288328205303647,0.05826256538284038,0.3657171381493818,-0.40771852200483405,-0.2672337818766667,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,0.3028739307225799,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6667,-0.33442140347068167,0.7200565345833113,-0.6461204747533419,0.3773714731621544,-0.04187905877772733,0.3660042396399256,-0.34485453451038,3.375622269954495,-0.5670739967329111,-0.45998172415845523,-0.6893704344688752,1.0733666780367312,-1.3277434262458436,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6668,-0.33442140347068167,1.5317553354657827,-0.6461204747533419,0.8802941678985751,-0.4364137088870106,-0.03176690046718022,1.0381531903676082,1.1117541138442264,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,1.3899521687015288,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6669,-0.33442140347068167,-0.0916422662991601,-0.6461204747533419,-0.1255512215742662,-0.33462900108304844,0.2355963626017839,1.1010171778620623,-0.5582346728771996,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6670,-0.33442140347068167,-0.9033410671816315,-0.6461204747533419,0.6288328205303647,0.5988154645379946,0.9285397351535878,-0.21912655952147198,-0.1840906701622287,-1.0494223095514308,-0.3068472763132931,0.17390286853871886,1.5391371602751405,0.8464130497120544,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6671,-0.33442140347068167,-1.4831259249548254,2.041437728336374,1.634678210003206,-0.22813123756513898,0.10103348899216029,-0.030534597038109932,0.11166125579341506,0.39762262890412825,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.12169422439275507,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6673,-0.33442140347068167,0.7200565345833113,-0.6461204747533419,0.6288328205303647,-0.5555372730331091,0.0746520520277417,-0.533446496993742,1.0107946210481231,-0.3258998403236513,0.632354549272772,0.17390286853871886,1.5391371602751405,-0.4218448945967194,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6674,3.575625980088392,-1.0192980387362702,1.1455849939731355,-0.37701256894247653,1.8743456208094398,1.884507948250582,1.7925210403010565,0.9110228869907975,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,1.0733666780367312,1.9334912876910035,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6675,1.620602288308855,-0.5554701525177153,0.24973225960989678,0.6288328205303647,-0.018184063078249307,0.3269664119673655,-0.15626257202701796,-1.2126897379437045,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-0.4218448945967194,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6676,-0.33442140347068167,-0.43951318096307646,1.1455849939731355,0.3773714731621544,0.7888294400879147,1.408078974775864,0.7238332528953383,1.0844356628523397,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,1.9334912876910035,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6678,-0.33442140347068167,-2.642695640501213,2.937290462699613,-0.1255512215742662,-1.322057412198249,-1.2350730476677048,-1.1620863719382821,-0.6698839943223022,0.879970941722648,-0.45998172415845523,-0.6893704344688752,1.0733666780367312,-1.3277434262458436,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6679,-0.33442140347068167,0.7200565345833113,-0.6461204747533419,1.1317555152667853,0.7298946241419502,1.1316640397133646,-0.281990547015926,-0.40263827809732283,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,0.8464130497120544,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6680,-0.33442140347068167,-1.5990828965094641,0.24973225960989678,-0.37701256894247653,-0.48518734966987775,-0.054025241025732904,1.4782011028287865,-0.8504233226165103,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.12169422439275507,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6681,-0.33442140347068167,1.415798363911144,-0.6461204747533419,0.8802941678985751,0.856109391380593,0.847441539116353,2.924072815201229,0.9324025442887959,1.3623192545411678,-0.12978557099232438,1.037176171546313,1.0733666780367312,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6682,-0.33442140347068167,0.25622864836475623,-0.6461204747533419,-0.1255512215742662,1.3204102377692701,-1.2350730476677048,-0.09339858453256394,1.9039891926089427,1.8446675673596873,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,2.114670994020828,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6683,-0.33442140347068167,-1.3671689534001867,2.041437728336374,4.466850842423225e-16,0.4595857452819376,0.804041363795807,-1.4764063094105522,0.7269202824802562,1.8446675673596873,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-0.4218448945967194,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6684,-0.33442140347068167,1.415798363911144,-0.6461204747533419,0.3773714731621544,1.8608550393163064,1.766078583401242,0.15805736544525212,1.1521379109626677,-1.0494223095514308,0.3878407657342914,2.763722777561501,0.1418257135599126,0.3028739307225799,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6685,-0.33442140347068167,-1.1352550102909091,1.1455849939731355,0.8802941678985751,1.4183682902458532,-1.2350730476677048,0.15805736544525212,-0.03918410403135102,1.8446675673596873,-0.45998172415845523,-0.6893704344688752,0.6075961957983219,1.0275927560418792,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6686,-0.33442140347068167,-0.0916422662991601,-0.6461204747533419,0.12591012579394412,1.068499571810951,0.9361000744045759,-0.21912655952147198,0.8456961563580248,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.6652333433822296,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6687,-0.33442140347068167,-0.20759923785379888,-0.6461204747533419,0.3773714731621544,1.6261967516136289,1.2623271180764342,-0.533446496993742,0.9953537574440132,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,1.5391371602751405,0.8464130497120544,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6690,-0.33442140347068167,0.7200565345833113,-0.6461204747533419,0.3773714731621544,0.7743011215568478,1.1315364390509006,-0.281990547015926,0.2423147170589605,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,0.12169422439275507,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6693,-0.33442140347068167,1.1838844208018664,-0.6461204747533419,1.1317555152667853,-0.05988812029019557,0.15084559760151897,1.6039290778176944,1.000104792399124,0.1564484724948684,2.081093019772204,0.17390286853871886,-0.3239447686784967,-0.05948548193706977,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6695,-0.33442140347068167,0.024314705255478672,2.041437728336374,-2.6401646952563693,-1.3382071948510865,-0.47481235062477106,0.7238332528953383,-1.1533018010048202,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6696,-0.33442140347068167,1.5317553354657827,-0.6461204747533419,0.12591012579394412,0.1912658624112973,0.658377232551821,-1.1620863719382821,0.12116332570363654,1.1211450981319078,0.32209777733647993,1.9004494745539071,1.0733666780367312,1.208772462371704,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6697,-0.33442140347068167,0.372185619919395,-0.6461204747533419,0.3773714731621544,0.9859562382520027,1.5866162266871213,-0.596310484488196,1.4918369102530857,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,1.5711318750313539,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6698,-0.33442140347068167,1.2998413923565053,-0.6461204747533419,4.466850842423225e-16,1.242320525664786,1.9270228939752843,-1.7907262468828224,1.9146790212579419,-0.5670739967329111,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,0.48405363705240473,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6699,-0.33442140347068167,0.024314705255478672,0.24973225960989678,0.6288328205303647,0.5802010564200653,-1.2350730476677048,0.22092135293970613,-0.2684215406154444,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,1.9334912876910035,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6700,1.620602288308855,0.024314705255478672,1.1455849939731355,0.6288328205303647,-0.8815380395955443,-0.24756354581790654,0.15805736544525212,-0.9026847071227285,1.1211450981319078,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6701,-0.33442140347068167,-1.1352550102909091,1.1455849939731355,0.8802941678985751,-1.0174815915648125,-0.1716969769416931,-0.281990547015926,-1.3777882026338029,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-0.2406651882668946,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6703,-0.33442140347068167,1.415798363911144,1.1455849939731355,1.3832168626349957,-0.6129803419870443,0.1895644236179193,-0.030534597038109932,-1.289894055964254,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-0.2406651882668946,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6704,1.620602288308855,-0.0916422662991601,1.1455849939731355,0.12591012579394412,-0.0021639975551533057,0.581753034742228,-0.8477664344660121,0.22924937093240594,-1.0494223095514308,-0.019834125924927466,0.17390286853871886,0.6075961957983219,0.3028739307225799,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6705,1.620602288308855,-0.7873840956269927,1.1455849939731355,0.3773714731621544,-0.46916728414678177,0.047903763158739295,-0.47058250949928804,-0.7114555501795211,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6706,1.620602288308855,-0.20759923785379888,2.041437728336374,0.8802941678985751,0.33594370111650435,0.5041160066743274,-0.40771852200483405,-0.2577317119664452,-0.5670739967329111,-0.245889739410643,0.17390286853871886,1.5391371602751405,0.3028739307225799,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6707,-0.33442140347068167,-1.4831259249548254,2.937290462699613,0.8802941678985751,-1.180211730825735,0.0,0.5352412904119762,1.2245911940281065,1.3623192545411678,0.7507375041173578,0.17390286853871886,1.0733666780367312,-0.4218448945967194,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6708,-0.33442140347068167,-0.0916422662991601,-0.6461204747533419,0.3773714731621544,-1.2520534011809954,-0.7032893118078509,-1.0363583969493741,-0.042747380247684076,2.0858417237689473,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.48405363705240473,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6709,-0.33442140347068167,-0.20759923785379888,1.1455849939731355,0.6288328205303647,0.7832732230306465,0.9266656004236486,-0.8477664344660121,-0.011865653039464252,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,0.6075961957983219,0.12169422439275507,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6710,-0.33442140347068167,1.5317553354657827,-0.6461204747533419,4.466850842423225e-16,-0.27608333652630895,0.04248073500402205,0.9124252153787002,-0.266046023137889,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,-1.3277434262458436,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6711,-0.33442140347068167,-0.20759923785379888,1.1455849939731355,4.466850842423225e-16,-0.5353662593582796,0.04433891965115311,1.6039290778176944,-1.2471347413682574,0.39762262890412825,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,1.3899521687015288,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6712,-0.33442140347068167,0.14027167681011746,-0.6461204747533419,0.3773714731621544,-0.2916710116169327,0.22212651767043476,0.03232939045634409,-0.6805738229713013,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,0.6075961957983219,0.48405363705240473,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6713,-0.33442140347068167,0.8360135061379501,-0.6461204747533419,1.1317555152667853,-0.5372255382179103,0.3313128095325433,-0.7849024469715581,1.506090015118418,1.1211450981319078,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.12169422439275507,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6715,-0.33442140347068167,1.1838844208018664,-0.6461204747533419,0.3773714731621544,-0.43362479059756476,0.3400853550769388,0.7866972403897923,0.9965415161827909,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-1.3277434262458436,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6717,-0.33442140347068167,-0.9033410671816315,0.24973225960989678,0.3773714731621544,-1.2154515510722215,-1.2350730476677048,0.5352412904119762,-1.6200909853444507,-1.0494223095514308,0.28461174062438294,1.037176171546313,-0.3239447686784967,-1.3277434262458436,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6718,-0.33442140347068167,0.024314705255478672,-0.6461204747533419,0.8802941678985751,0.1061714253007631,0.7322261159528235,0.28378534043416015,-0.2066580861990047,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,0.48405363705240473,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6719,1.620602288308855,1.2998413923565053,1.1455849939731355,-0.37701256894247653,0.4662445579420099,1.288158277183977,0.22092135293970613,-0.35275241106866007,1.1211450981319078,2.8924549268446738,1.037176171546313,0.6075961957983219,-1.3277434262458436,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6720,-0.33442140347068167,2.1115401932389766,-0.6461204747533419,0.6288328205303647,-0.6621863732023837,0.3715867686227228,0.5352412904119762,1.6260536477349643,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6721,-0.33442140347068167,-1.2512119818455478,2.937290462699613,0.8802941678985751,-0.7861527101921711,-0.44294408517440326,0.7238332528953383,0.3040781714754001,-1.0494223095514308,2.9748330561542367,1.037176171546313,-0.3239447686784967,-0.05948548193706977,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6722,-0.33442140347068167,1.8796262501296992,-0.6461204747533419,1.1317555152667853,-0.3105448539943454,0.35904202849423716,-0.7220384594771041,-0.39907500188098977,-0.3258998403236513,-0.1849322025079929,0.17390286853871886,-0.789715250916906,-1.3277434262458436,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6723,-0.33442140347068167,-1.3671689534001867,1.1455849939731355,4.466850842423225e-16,1.1333797562034085,1.1696411868791932,-1.2249503594327362,0.17580022768741008,-1.0494223095514308,0.7689677955274962,1.037176171546313,0.6075961957983219,-0.05948548193706977,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6726,-0.33442140347068167,0.25622864836475623,-0.6461204747533419,0.8802941678985751,-0.6135424495492583,-0.03859353590900075,-0.40771852200483405,-0.7316474487387418,-0.5670739967329111,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6727,-0.33442140347068167,0.372185619919395,-0.6461204747533419,-1.1313966110471074,-0.6153801088872652,0.1708629515255488,0.28378534043416015,-1.1176690388414896,-1.0494223095514308,-0.04820501693195527,1.9004494745539071,0.1418257135599126,0.6652333433822296,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6728,-0.33442140347068167,0.6040995630286725,-0.6461204747533419,1.1317555152667853,0.5389077701189676,0.5910359829364793,-0.030534597038109932,0.36940490210817284,0.39762262890412825,0.72236661311033,1.9004494745539071,1.0733666780367312,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6729,-0.33442140347068167,0.14027167681011746,-0.6461204747533419,0.12591012579394412,-0.3588428653014931,-0.022356351610465,-0.34485453451038,-1.149738524788487,1.8446675673596873,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6731,-0.33442140347068167,0.25622864836475623,-0.6461204747533419,-0.37701256894247653,1.5568197067234602,1.6279109910770124,-0.47058250949928804,0.19124109129152,-0.08472568391439145,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,1.3899521687015288,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6732,-0.33442140347068167,-1.9469538111733806,0.24973225960989678,0.12591012579394412,-0.6706612256788395,-0.3220743576554407,-0.47058250949928804,0.19599212624663073,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6733,-0.33442140347068167,0.48814259147403377,-0.6461204747533419,-2.6401646952563693,1.5730272297231813e-16,0.0,-0.7849024469715581,-1.0167095460453863,0.1564484724948684,0.08031853750952009,1.037176171546313,-0.789715250916906,-0.2406651882668946,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6734,-0.33442140347068167,-1.2512119818455478,0.24973225960989678,0.6288328205303647,-0.5208595603488365,0.14564587060611361,0.7866972403897923,-1.4288618284012433,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-0.05948548193706977,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6736,-0.33442140347068167,0.6040995630286725,-0.6461204747533419,4.466850842423225e-16,0.1780779542208944,-1.2350730476677048,-1.7907262468828224,-0.26129498818277824,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.8464130497120544,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6737,-0.33442140347068167,1.0679274492472277,-0.6461204747533419,0.8802941678985751,0.8449537182228096,1.1823135276701429,1.1010171778620623,1.154513428440223,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-0.7842043072563691,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6740,-0.33442140347068167,-0.43951318096307646,-0.6461204747533419,-0.1255512215742662,1.6146951661098676,-1.2350730476677048,0.8495612278842463,0.754238733472143,1.8446675673596873,-0.26799396774543577,1.9004494745539071,-0.789715250916906,0.3028739307225799,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6741,-0.33442140347068167,-0.43951318096307646,-0.6461204747533419,0.3773714731621544,-0.11785005776309757,0.40667695080030497,-0.281990547015926,1.0630560055543412,0.39762262890412825,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-0.05948548193706977,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6742,-0.33442140347068167,0.14027167681011746,-0.6461204747533419,0.3773714731621544,-0.41366997213897144,0.13009453986832153,-1.0363583969493741,-1.1794324932579292,-0.5670739967329111,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,-1.3277434262458436,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6744,-0.33442140347068167,0.25622864836475623,-0.6461204747533419,-0.8799352636788972,0.4780704362701253,0.7535593517085126,0.0951933779507981,1.767396937649509,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.48405363705240473,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6745,-0.33442140347068167,1.5317553354657827,-0.6461204747533419,0.6288328205303647,0.06989386801634327,0.6512874207436686,-0.09339858453256394,-0.998893164963721,1.1211450981319078,0.26170993704039663,0.17390286853871886,1.0733666780367312,2.295850700350653,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6746,-0.33442140347068167,-0.7873840956269927,0.24973225960989678,-2.6401646952563693,-1.3382071948510865,-1.2350730476677048,0.03232939045634409,0.13897970678530183,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.6652333433822296,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6748,-0.33442140347068167,-1.1352550102909091,-0.6461204747533419,-1.3828579584153178,-0.15081982823910484,0.211814789135068,0.7238332528953383,0.3563395559816183,0.39762262890412825,3.331463131865068,0.17390286853871886,-0.789715250916906,1.208772462371704,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6749,-0.33442140347068167,0.8360135061379501,-0.6461204747533419,0.3773714731621544,1.5730272297231813e-16,-1.2350730476677048,-0.21912655952147198,1.188958431864776,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-0.05948548193706977,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
